Node_id Demand
1346 1.9897247891150784
1539 2.0446998722860785
2080 3.3258862324814507
1077 3.276746733473446
1078 3.276746733473446
1414 3.086035468612747
1415 2.5890953018612595
2090 2.392156862745098
2091 2.392156862745098
1445 2.8654272691723754
1446 2.8654272691723754
712 2.025521768567307
713 2.025521768567307
2000 2.683982683982684
2279 2.2011862396204034
2280 2.2011862396204034
2276 2.2011862396204034
2277 2.2011862396204034
942 3.754810333657341
943 3.754810333657341
2496 2.199421082165219
266 2.4369565314542214
267 2.4369565314542214
1244 2.0689985347241366
1245 2.0689985347241366
1522 1.3960703205791103
1523 1.3960703205791103
2573 3.1096784162845257
238 2.5816342526137652
239 2.5816342526137652
941 1.171303074670571
2239 1.937728937728938
2240 1.937728937728938
259 3.546255844285133
992 4.897875717905672
1246 2.0689985347241366
1247 2.0689985347241366
838 3.106619040127521
839 1.0266940451745379
796 2.245982959685999
797 2.245982959685999
2207 3.8290907329008967
2208 3.8290907329008967
2267 0.8721193903918156
2268 0.8721193903918156
1542 2.0446998722860785
1543 2.0446998722860785
2648 2.102996178825563
2649 2.102996178825563
631 1.383067896060352
632 1.383067896060352
441 1.431980906921241
442 1.431980906921241
1890 1.4525634139514474
1891 1.4525634139514474
1116 4.47003909108759
1117 4.47003909108759
378 2.8158557565000617
379 2.8158557565000617
1166 3.6622009273537746
1167 2.8785550186168107
1407 3.1883525279751694
1408 3.1883525279751694
2633 1.0793650793650793
2715 2.129915108623078
2716 2.129915108623078
323 2.8526701149312474
324 3.0767511153961324
2195 3.8290907329008967
2196 3.8290907329008967
2829 2.4546785141222602
2830 2.4546785141222602
377 2.8158557565000617
2391 1.7739816031537452
2392 1.7739816031537452
2708 2.129915108623078
2709 2.129915108623078
2113 2.379313671887563
2114 2.379313671887563
2022 2.0775720646824465
2023 2.0775720646824465
1 0.9746088740702744
2 0.9746088740702744
1355 2.0191701349476605
1356 2.0191701349476605
2895 1.586206896551724
2896 1.586206896551724
926 2.507275365615648
927 2.507275365615648
929 1.171303074670571
930 1.171303074670571
699 2.0001484396418667
700 2.0001484396418667
1175 2.8785550186168107
1176 2.8785550186168107
1334 2.0549017750108893
1335 2.0549017750108893
765 2.245982959685999
766 2.245982959685999
2542 2.199421082165219
2543 2.199421082165219
2902 1.586206896551724
2903 1.586206896551724
487 2.5816621242321927
488 2.5816621242321927
134 0.9990857766087122
135 1.9981715532174245
1614 1.1636363636363636
1615 1.1636363636363636
1160 1.4367816091954024
1161 1.4367816091954024
2726 2.129915108623078
2727 2.129915108623078
615 1.383067896060352
616 1.383067896060352
2321 1.1869436201780414
2322 1.1869436201780414
341 6.849307617059253
342 6.849307617059253
866 0.8474576271186439
2317 3.7322970639032818
2318 3.6262870087073282
2870 1.586206896551724
2871 1.586206896551724
250 2.5816342526137652
251 2.5816342526137652
1283 2.510012732955203
1284 2.510012732955203
1473 2.490260334359145
1474 2.490260334359145
2228 1.9377289377289377
2229 1.9377289377289377
1263 2.510012732955203
1264 2.510012732955203
1964 1.09717868338558
1965 1.09717868338558
1088 3.2767467334734457
1089 3.276746733473446
2004 1.520219123505976
2005 1.798895594094211
1347 1.9897247891150784
1348 2.0044474620313695
1946 1.2597565659088834
1947 1.2597565659088834
2490 2.199421082165219
2491 2.199421082165219
1331 2.0549017750108893
2630 2.5835072589867702
2704 2.129915108623078
2705 2.129915108623078
1855 1.5695204890864003
1856 1.5695204890864
2085 2.392156862745098
2086 2.392156862745098
1936 1.7421244668276887
2609 2.5833333333333335
2610 2.5833333333333335
1536 3.873350906246223
1182 2.8785550186168107
1183 2.8785550186168107
1239 2.78810538543423
1755 1.941780821917808
913 2.507275365615648
914 2.507275365615648
2100 2.392156862745098
2101 2.392156862745098
2272 1.0192936447089271
2273 3.237783698737892
1439 2.8654272691723754
1440 2.8654272691723754
1170 2.8785550186168107
2416 1.2511170688114388
2417 1.2511170688114388
157 1.9981715532174245
158 1.9981715532174245
2092 2.392156862745098
724 5.327228010511908
1297 2.510012732955203
2292 1.3440854638801016
2293 1.3440854638801016
1005 3.8180312702937855
2584 2.893576963598845
1258 3.4290801419911285
1309 4.247166626476972
191 2.0156123050013726
192 2.0156123050013726
529 1.0718113612004287
530 1.0718113612004287
903 1.090289608177172
904 1.090289608177172
1764 1.1428571428571428
1765 0.39285714285714285
2776 0.7589743589743589
2777 0.758974358974359
1434 2.8654272691723754
1435 2.8654272691723754
2024 2.0775720646824465
2025 2.0775720646824465
1238 1.067214974475326
690 2.0001484396418667
691 2.0001484396418667
918 2.507275365615648
919 2.507275365615648
803 2.245982959685999
804 2.245982959685999
856 1.874151672293182
857 1.874151672293182
2673 2.102996178825563
2674 2.102996178825563
2867 1.586206896551724
2868 1.586206896551724
2187 1.9145453664504486
2188 3.8290907329008967
2344 3.024318441437397
2345 3.024318441437397
2906 1.586206896551724
2907 1.586206896551724
355 2.8158557565000613
356 2.8158557565000613
1173 2.8785550186168107
1174 2.8785550186168107
798 2.245982959685999
1661 2.7439029526269065
1662 2.7439029526269065
253 2.5816342526137652
254 2.5816342526137652
2339 1.3966480446927374
2340 1.3966480446927374
1456 3.858983289659855
1525 2.867816091954023
2712 2.129915108623078
2713 2.129915108623078
1821 1.8401762896536948
1822 1.8401762896536948
2232 1.9377289377289377
2233 1.937728937728938
1709 1.941780821917808
1710 1.941780821917808
2205 3.8290907329008967
2206 3.8290907329008967
2626 2.5833333333333335
2627 2.625
689 2.0001484396418667
693 2.0001484396418667
694 2.0001484396418667
118 1.611740157440217
2297 1.286552972482761
1512 1.8348623853211008
1513 1.8348623853211008
2161 2.243718808135986
2162 2.243718808135986
1460 2.7226942913018917
1461 2.7226942913018917
1255 2.0689985347241366
1256 2.0689985347241366
1714 1.941780821917808
1715 1.941780821917808
2510 2.199421082165219
2511 2.199421082165219
725 2.025521768567307
2619 2.5833333333333335
2606 2.5833333333333335
2607 2.5833333333333335
1429 2.8654272691723754
1430 2.8654272691723754
424 1.3838748495788205
425 1.3838748495788205
2099 2.392156862745098
2015 2.0775720646824465
2016 2.0775720646824465
1549 4.92192812637523
1550 4.904376335005711
1531 3.4630541871921188
1532 3.4630541871921188
2707 2.129915108623078
2579 3.1096784162845257
1142 4.47003909108759
1143 4.47003909108759
478 1.4278159703860391
479 1.4278159703860391
2647 2.102996178825563
2873 1.586206896551724
2874 1.586206896551724
2781 0.758974358974359
2782 1.4139699381078694
2437 1.829924650161464
2438 1.829924650161464
2426 3.4198955978170456
2427 2.333333333333333
715 2.025521768567307
716 2.025521768567307
572 0.9251810136765891
573 0.9251810136765891
1419 1.2830188679245282
1420 1.2830188679245282
1658 2.7439029526269065
1659 2.7439029526269065
1198 2.8785550186168107
1199 2.8785550186168107
2059 1.195219123505976
2060 1.195219123505976
2066 3.3258862324814507
2067 3.3258862324814507
1783 2.1063170007086067
1784 2.1063170007086067
1431 2.8654272691723754
2602 2.5833333333333335
2603 2.5833333333333335
543 1.802513041140872
2291 1.3927867625814003
2351 1.221566975568661
2352 1.221566975568661
2852 2.4546785141222602
520 4.654006084954971
521 4.654006084954971
1442 2.8654272691723754
1443 2.8654272691723754
962 2.6231423467870405
963 2.6231423467870405
373 2.8158557565000617
374 2.8158557565000617
200 2.2043595222498302
201 2.2043595222498302
536 1.0718113612004287
537 1.0718113612004287
1273 2.510012732955203
1274 2.510012732955203
1404 3.1883525279751694
1405 3.1883525279751694
897 1.090289608177172
898 1.090289608177172
2730 2.129915108623078
2731 2.129915108623078
344 7.483038235377881
2286 2.2011862396204034
2697 2.129915108623078
2698 2.129915108623078
2722 2.129915108623078
2723 2.129915108623078
1372 2.0191701349476605
1373 2.0191701349476605
1781 2.1063170007086067
1782 2.1063170007086067
170 3.554073843462911
171 2.0156123050013726
162 1.9981715532174245
163 1.9981715532174245
2569 3.1096784162845257
2570 3.1096784162845257
2796 2.4546785141222602
2797 2.4546785141222602
938 1.171303074670571
939 1.171303074670571
794 2.245982959685999
795 2.245982959685999
2754 2.129915108623078
2755 2.129915108623078
1825 1.8401762896536948
1826 1.8401762896536948
329 2.146985962014864
330 2.146985962014864
235 2.5816342526137652
236 2.5816342526137652
1484 4.131158681617397
1485 4.131158681617397
921 2.507275365615648
922 2.507275365615648
826 2.245982959685999
696 2.0001484396418667
697 2.0001484396418667
1984 2.683982683982684
1985 2.683982683982684
1544 2.0446998722860785
1545 2.2005906768837797
2639 1.0793650793650793
2520 2.199421082165219
2505 2.199421082165219
2506 2.199421082165219
1957 1.2597565659088834
1958 1.2597565659088834
2675 2.102996178825563
1091 3.2767467334734457
1092 3.2767467334734457
440 1.431980906921241
1563 4.904376335005711
1564 4.904376335005711
2751 2.129915108623078
2752 3.421581775289745
1698 2.2826492984052487
1699 2.282649298405249
1977 2.1944721944721945
1978 2.1944721944721945
1991 2.683982683982684
1735 1.941780821917808
1736 1.941780821917808
2424 2.878787465556098
2425 2.878787465556098
1640 1.3333333333333333
1641 1.3333333333333333
2281 2.2011862396204034
2282 2.2011862396204034
2833 2.4546785141222602
2834 2.4546785141222602
698 2.0001484396418667
2052 3.4117647058823533
2053 3.4117647058823533
958 1.3416387158600862
2574 3.1096784162845257
2575 3.1096784162845257
2869 1.586206896551724
1235 1.067214974475326
1236 1.067214974475326
2596 2.5833333333333335
2597 2.5833333333333335
474 1.4278159703860391
475 1.4278159703860391
858 1.874151672293182
581 1.525181013676589
1633 1.2666666666666666
2548 3.1096784162845257
2549 3.1096784162845257
790 2.245982959685999
791 2.245982959685999
1163 1.4367816091954024
1164 1.4367816091954024
920 2.507275365615648
2128 2.379313671887563
1797 2.0776928998638002
1798 2.0776928998638002
2260 1.937728937728938
2261 1.937728937728938
1502 4.131158681617397
1503 4.131158681617397
2283 2.2011862396204034
2284 2.2011862396204034
1109 4.47003909108759
1110 4.47003909108759
2401 0.9913258983890954
2402 0.9913258983890954
733 2.025521768567307
734 2.025521768567307
1712 1.941780821917808
1713 1.941780821917808
705 2.025521768567307
706 2.025521768567307
786 2.245982959685999
1653 1.0948905109489049
1654 1.0948905109489049
1795 2.0776928998638002
1796 2.0776928998638002
1032 1.068597035504998
1033 1.068597035504998
2827 2.4546785141222602
2828 2.4546785141222602
1341 2.054901775010889
1342 2.0223132820629837
928 2.507275365615648
1349 2.0191701349476605
1350 2.0191701349476605
1289 2.510012732955203
1290 2.510012732955203
87 1.5047291487532244
88 1.5047291487532244
1885 1.4525634139514474
1357 2.0191701349476605
1206 2.8785550186168107
1207 2.8785550186168107
1746 1.941780821917808
1747 1.941780821917808
404 1.3838748495788205
405 1.3838748495788205
102 1.5047291487532244
1149 4.47003909108759
1150 4.47003909108759
2591 2.5833333333333335
2592 2.5833333333333335
2146 2.243718808135986
2147 2.243718808135986
1581 2.1769149437586783
1582 2.1769149437586783
2125 2.379313671887563
613 1.383067896060352
614 1.383067896060352
1877 4.368295749056074
1878 3.492552645095018
1997 2.683982683982684
1998 2.683982683982684
974 2.6231423467870405
975 2.6231423467870405
1925 2.120535714285714
1926 2.120535714285714
635 3.7058823529411766
636 3.239073491992217
1979 2.1944721944721945
1980 2.439227439227439
1566 1.0820244328097732
1567 1.0820244328097732
1749 1.941780821917808
1994 2.683982683982684
1995 2.683982683982684
799 2.245982959685999
800 2.245982959685999
79 1.5047291487532244
80 1.5047291487532244
1294 2.510012732955203
1295 2.510012732955203
1971 1.09717868338558
1972 1.09717868338558
2214 3.829090732900897
2215 3.829090732900897
2068 3.3258862324814507
296 1.7735334242837653
297 1.7735334242837653
1219 1.067214974475326
1220 1.067214974475326
2163 2.243718808135986
380 2.8158557565000617
381 2.8158557565000617
2243 1.9377289377289377
2244 1.9377289377289377
1111 4.47003909108759
472 1.4278159703860391
473 1.4278159703860391
1253 2.0689985347241366
1254 2.0689985347241366
2102 2.392156862745098
1486 4.131158681617397
1487 4.131158681617397
2256 1.937728937728938
2257 1.937728937728938
1338 2.0549017750108893
1339 2.054901775010889
1756 1.5
2036 2.0775720646824465
2037 2.0775720646824465
2676 2.102996178825563
684 2.0001484396418667
685 2.0001484396418667
1083 3.2767467334734457
1084 3.2767467334734457
1409 3.1883525279751694
1612 2.734234773243987
1613 2.4963808239146275
2072 3.3258862324814507
2073 3.3258862324814507
1006 3.460981946061772
1007 3.460981946061772
2198 3.829090732900897
2199 3.829090732900897
1223 1.067214974475326
1224 1.067214974475326
1589 1.0791366906474822
1546 3.7784707539327473
2136 2.243718808135986
2137 2.243718808135986
2816 2.4546785141222602
2817 2.4546785141222602
979 2.6231423467870405
980 2.6231423467870405
604 1.7777777777777777
605 1.7777777777777777
2143 2.243718808135986
2144 2.243718808135986
2710 2.129915108623078
2526 2.199421082165219
2527 2.199421082165219
946 4.468908982121368
947 5.318392599608175
2299 2.390289628959044
2300 1.3989637305699485
2412 1.2511170688114388
2413 1.2511170688114388
1818 1.8401762896536948
1819 1.8401762896536948
1921 2.120535714285714
1922 2.120535714285714
2150 2.243718808135986
2151 2.243718808135986
186 0.9438009438009438
187 2.0156123050013726
2807 2.4546785141222602
2808 2.4546785141222602
343 6.849307617059252
2048 3.4117647058823533
2049 3.4117647058823533
2655 2.102996178825563
2656 2.102996178825563
899 1.090289608177172
2815 2.4546785141222602
1121 4.47003909108759
2373 2.9143535028602203
2374 2.9143535028602203
1668 1.384265010351967
2288 0.8666666666666667
1664 2.7439029526269065
1665 2.7439029526269065
2916 1.839655172413793
1748 1.941780821917808
1766 3.2552832795953917
1767 2.048208005304798
2885 1.586206896551724
2886 1.586206896551724
1875 4.146860169631551
159 1.9981715532174247
2220 3.829090732900897
2580 3.1096784162845257
748 2.025521768567307
749 2.025521768567307
1332 2.0549017750108893
1333 2.0549017750108893
2138 2.243718808135986
2139 2.243718808135986
2517 2.199421082165219
2358 1.221566975568661
2359 1.221566975568661
1741 1.941780821917808
1438 2.8654272691723754
1737 1.941780821917808
1369 2.0191701349476605
1370 2.0191701349476605
1421 2.8654272691723754
1008 3.460981946061772
2104 2.392156862745098
2105 2.392156862745098
774 2.245982959685999
775 2.245982959685999
308 1.9985334242837651
309 1.7735334242837653
1694 2.3064588222147724
1695 2.282649298405249
728 2.025521768567307
729 2.025521768567307
1778 2.1063170007086067
1779 2.1063170007086067
507 2.1609538002980626
508 2.1609538002980626
2492 2.199421082165219
1504 4.131158681617397
257 2.4369565314542214
258 2.4369565314542214
1603 1.639344262295082
1604 1.639344262295082
1303 4.093399750933997
1304 4.093399750933997
961 2.6231423467870405
1852 1.5695204890864003
778 2.245982959685999
779 2.245982959685999
2792 1.9142857142857144
2793 2.0642857142857145
850 1.874151672293182
1752 1.941780821917808
1587 2.7892868269849336
1669 1.7087062652563059
818 2.245982959685999
2909 1.586206896551724
2910 1.586206896551724
1857 1.5695204890864003
1475 5.837208731449113
1362 2.0191701349476605
1363 2.0191701349476605
481 2.5816621242321927
482 2.5816621242321927
2164 2.243718808135986
2165 1.121859404067993
2789 1.9142857142857146
2790 1.9142857142857146
995 2.6792770922438502
996 2.67927709224385
2269 0.8721193903918156
2270 0.8721193903918156
890 1.090289608177172
891 1.090289608177172
652 2.20090991810737
653 2.2009099181073704
2020 2.0775720646824465
2021 2.0775720646824465
2447 1.2272727272727273
2448 2.8410735063489656
736 2.025521768567307
737 2.025521768567307
2390 1.7739816031537452
925 2.507275365615648
1703 2.238947753014249
877 1.090289608177172
878 1.090289608177172
1711 1.941780821917808
2395 4.107314936487079
2396 4.107314936487079
599 1.7777777777777777
600 1.7777777777777777
2294 1.3440854638801016
2819 2.4546785141222602
2820 2.4546785141222602
1886 1.4525634139514474
1237 1.067214974475326
2422 3.1385267196620252
2434 1.829924650161464
2346 3.182930568834921
816 2.245982959685999
817 2.245982959685999
895 1.090289608177172
896 1.090289608177172
81 1.5047291487532244
82 1.5047291487532244
2247 1.9377289377289377
2248 1.9377289377289377
2329 1.1869436201780414
772 2.245982959685999
773 2.245982959685999
1707 1.2417808219178081
1708 1.591780821917808
789 2.245982959685999
2537 1.1200560028001398
2538 2.199421082165219
2191 3.829090732900897
2192 3.829090732900897
1397 3.1883525279751694
1398 3.18835252797517
2805 2.4546785141222602
2806 2.4546785141222602
295 1.7735334242837653
1919 2.120535714285714
1920 2.120535714285714
1726 1.941780821917808
1727 1.941780821917808
150 1.9981715532174245
151 1.9981715532174245
272 2.4369565314542214
273 4.036019635378346
503 2.1609538002980626
1846 1.5695204890864003
1847 1.5695204890864003
1201 2.8785550186168107
1202 2.8785550186168107
2158 2.243718808135986
2159 2.243718808135986
1505 4.131158681617397
2530 1.1200560028001398
2531 1.1200560028001398
1768 2.1063170007086067
1769 2.1063170007086067
1242 1.067214974475326
1243 1.067214974475326
1387 3.1883525279751694
1388 3.1883525279751694
2249 1.937728937728938
2250 1.9377289377289377
2095 2.392156862745098
2096 2.392156862745098
372 2.8158557565000617
34 1.2345679012345678
35 1.2345679012345678
997 2.67927709224385
2065 3.3258862324814507
2335 2.96188785634637
2336 0.8251348778165662
1009 3.6902307479968095
2629 2.5835072589867702
2274 1.533926453143535
2275 2.2011862396204034
1313 2.054901775010889
1314 2.054901775010889
949 4.064880038269416
950 4.064880038269416
2598 2.5833333333333335
2121 2.379313671887563
2122 2.379313671887563
2875 1.586206896551724
2108 3.340928004717657
2132 2.379313671887563
805 2.245982959685999
806 2.245982959685999
2197 3.8290907329008967
382 2.8158557565000617
383 2.8158557565000617
225 2.2043595222498302
1134 4.47003909108759
1135 4.47003909108759
313 2.927379578129919
314 3.170128632354383
561 0.9251810136765891
562 0.9251810136765891
1436 2.8654272691723754
1437 2.8654272691723754
2622 2.5833333333333335
2623 2.5833333333333335
1353 2.0191701349476605
1354 2.0191701349476605
240 2.5816342526137652
241 2.5816342526137652
1561 4.904376335005711
1562 4.904376335005711
470 1.4278159703860391
471 1.4278159703860391
8 0.9746088740702744
9 0.9746088740702744
2012 2.0775720646824465
2057 1.195219123505976
1395 3.1883525279751694
1396 3.1883525279751694
1451 3.110170397008802
1452 2.7226942913018917
2285 2.2011862396204034
2616 2.5833333333333335
2617 2.5833333333333335
2255 1.937728937728938
2728 2.129915108623078
792 2.245982959685999
793 2.245982959685999
292 2.7104203224042758
293 1.7735334242837653
207 2.2043595222498302
1555 4.904376335005711
1556 4.904376335005711
1001 1.2815036309269543
1002 2.428055355064885
661 2.20090991810737
662 2.20090991810737
1457 2.7226942913018917
1700 2.282649298405249
2835 2.4546785141222602
2131 2.379313671887563
1844 1.5695204890864003
1845 1.5695204890864003
2311 2.2240986083865146
2312 2.2240986083865146
830 2.245982959685999
831 2.245982959685999
610 3.036452833801353
611 3.410347487080529
2375 2.9143535028602203
2376 2.9143535028602203
1831 1.5695204890864
1464 2.7226942913018917
1465 2.7226942913018917
1275 2.510012732955203
1276 2.510012732955203
2743 2.129915108623078
2744 2.129915108623078
780 2.245982959685999
781 2.245982959685999
1501 4.131158681617397
2699 2.129915108623078
744 2.025521768567307
745 2.025521768567307
1462 3.8878284643140395
686 2.0001484396418667
1152 4.47003909108759
1153 4.47003909108759
143 1.9981715532174245
144 1.9981715532174245
2593 2.5833333333333335
2594 2.5833333333333335
2679 2.102996178825563
2680 2.102996178825563
409 1.3838748495788205
410 1.3838748495788205
2271 0.8721193903918156
2788 1.9916256157635468
2465 1.6138007790762383
2466 1.6138007790762383
1838 1.5695204890864003
1839 1.5695204890864003
1472 2.490260334359145
1093 3.2767467334734457
1094 3.2767467334734457
1076 3.2767467334734457
1340 2.054901775010889
672 2.117127908914987
673 2.117127908914987
1426 2.8654272691723754
1427 2.8654272691723754
1285 2.510012732955203
219 2.2043595222498302
40 1.2345679012345678
41 1.2345679012345678
634 5.538265303021711
760 2.2045542749327067
882 1.090289608177172
883 1.090289608177172
2349 3.254002161670407
2433 1.9448946515397083
476 1.4278159703860391
477 1.4278159703860391
1753 1.941780821917808
1754 1.941780821917808
2189 3.8290907329008967
2190 3.8290907329008967
2289 0.8666666666666667
2654 2.102996178825563
2803 2.4546785141222602
2804 2.4546785141222602
1493 4.131158681617397
1494 4.131158681617397
177 0.9438009438009438
178 0.9438009438009438
923 2.507275365615648
1128 4.47003909108759
1129 4.47003909108759
2141 2.243718808135986
2142 2.243718808135986
169 2.0156123050013726
711 2.025521768567307
2798 2.4546785141222602
2799 2.4546785141222602
122 0.9972299168975071
123 0.9972299168975071
1118 4.47003909108759
229 2.2043595222498302
230 2.2043595222498302
1337 2.054901775010889
1305 4.093399750933997
1306 4.093399750933997
1228 1.067214974475326
556 1.0817690104995228
557 1.0817690104995228
1042 1.068597035504998
1043 1.068597035504998
2372 2.9143535028602203
692 2.0001484396418667
2890 1.586206896551724
2891 1.586206896551724
2912 1.586206896551724
2913 1.586206896551724
125 0.9972299168975071
126 0.9972299168975071
2846 2.4546785141222602
2847 2.4546785141222602
1221 1.067214974475326
1329 2.054901775010889
98 1.5047291487532244
99 1.5047291487532244
1521 1.3960703205791103
739 2.025521768567307
740 2.025521768567307
1770 2.1063170007086067
1771 2.1063170007086067
361 2.8158557565000617
362 2.8158557565000617
1218 1.067214974475326
630 1.383067896060352
1308 4.1702831887054845
1593 1.0791366906474822
1594 1.0791366906474822
1787 2.1063170007086063
1788 2.1063170007086063
2512 2.199421082165219
2513 2.199421082165219
1568 1.0820244328097732
1569 1.0820244328097732
486 2.5816621242321927
628 1.383067896060352
629 1.383067896060352
812 2.245982959685999
813 2.245982959685999
1849 1.5695204890864003
1850 1.5695204890864003
2590 2.5833333333333335
445 1.431980906921241
446 1.431980906921241
2435 1.829924650161464
2436 1.829924650161464
2507 2.199421082165219
2508 2.199421082165219
1777 2.1063170007086067
915 2.507275365615648
916 2.507275365615648
1458 2.7226942913018917
855 1.874151672293182
2045 3.4117647058823533
2046 3.4117647058823533
1024 1.068597035504998
1025 1.068597035504998
430 1.3838748495788205
431 1.3838748495788205
567 0.9251810136765891
568 0.9251810136765891
228 2.2043595222498302
1168 2.8785550186168107
2348 3.3415426962324455
2148 2.243718808135986
2050 3.4117647058823533
2051 3.4117647058823533
580 0.9251810136765891
2160 2.243718808135986
738 2.025521768567307
2241 1.937728937728938
2242 1.9377289377289377
213 2.2043595222498302
214 2.2043595222498302
426 1.3838748495788205
998 1.2815036309269543
2677 2.102996178825563
2678 2.102996178825563
832 2.245982959685999
833 2.245982959685999
406 1.3838748495788205
282 2.98388881334965
2333 1.1869436201780414
2802 2.4546785141222602
2800 2.4546785141222602
2801 2.4546785141222602
1996 2.683982683982684
2302 1.3989637305699485
2303 1.3989637305699485
1208 2.8785550186168107
1209 2.8785550186168107
1827 1.8401762896536948
944 5.666698866031618
1466 2.7226942913018917
2262 1.9377289377289377
2263 1.4111721611721613
2688 2.607672085316702
2774 0.8489795918367349
